"Date","Mercury","Lead","Location"
2012-06-16,548.4,341.1,"Lake"
2012-06-17,542,310,"Lake"
2012-06-18,528.5,238.1,"Lake"
2012-06-19,444.3,148.6,"Lake"
2012-06-20,NA,NA,"Lake"
2012-06-21,484,119,"Lake"
2012-06-22,NA,NA,"Lake"
2012-06-23,591.7,262.8,"Lake"
2012-06-24,309.2,156.2,"Lake"
2012-06-25,567.7,195.1,"Lake"
2012-06-26,464.3,345,"Lake"
2012-06-27,458.3,240.3,"Lake"
2012-06-28,NA,NA,"Lake"
2012-06-29,379.7,135.2,"Lake"
2012-06-30,NA,NA,"Lake"
2012-07-01,746.7,137.6,"Lake"
2012-07-02,517,196.6,"Lake"
2012-07-03,NA,NA,"Lake"
2012-07-04,640,229.6,"Lake"
2012-07-05,371,323.4,"Lake"
2012-07-06,541.3,244.2,"Lake"
2012-07-07,462.3,158.4,"Lake"
2012-07-08,242.5,106.9,"Lake"
2012-07-09,233.1,234.6,"Lake"
2012-07-10,612.4,223,"Lake"
2012-07-11,501.8,122.1,"Lake"
2012-07-12,NA,NA,"Lake"
2012-07-13,NA,NA,"Lake"
2012-07-14,599,187.5,"Lake"
2012-07-15,NA,NA,"Lake"
2012-07-16,439.8,146.8,"Lake"
2012-07-17,421,442.3,"Lake"
2012-07-18,616.2,46.4,"Lake"
2012-07-19,NA,NA,"Lake"
2012-07-20,430.5,222.5,"Lake"
2012-07-21,500.7,75.5,"Lake"
2012-07-22,359.5,181.9,"Lake"
2012-07-23,488.1,144.9,"Lake"
2012-07-24,NA,NA,"Lake"
2012-07-25,190.4,149.3,"Lake"
2012-07-26,427.3,183.5,"Lake"
2012-07-27,NA,NA,"Lake"
2012-07-28,640.5,118.9,"Lake"
2012-07-29,467.6,249.1,"Lake"
2012-07-30,333.9,125.9,"Lake"
2012-07-31,397.6,349.3,"Lake"
2012-08-01,383.2,202.9,"Lake"
2012-08-02,425.1,120.4,"Lake"
2012-08-03,381.7,191.2,"Lake"
2012-08-04,437.1,291.6,"Lake"
2012-08-05,358.4,251.1,"Lake"
2012-08-06,355.6,183.6,"Lake"
2012-08-07,301.3,388.7,"Lake"
2012-08-08,NA,NA,"Lake"
2012-08-09,NA,NA,"Lake"
2012-08-10,530.3,161.3,"Lake"
2012-08-11,315.4,337.4,"Lake"
2012-08-12,367,273.6,"Lake"
2012-08-13,530.4,66.6,"Lake"
2012-08-14,578.9,321.9,"Lake"
2012-08-15,603.5,298,"Lake"
2012-08-16,322.6,253.3,"Lake"
2012-08-17,296.6,69.9,"Lake"
2012-08-18,NA,NA,"Lake"
2012-08-19,NA,NA,"Lake"
2012-08-20,472.1,237.5,"Lake"
2012-08-21,NA,NA,"Lake"
2012-08-22,408.2,317.5,"Lake"
2012-08-23,348.3,63.3,"Lake"
2012-08-24,443.7,191.2,"Lake"
2012-08-25,379.3,111.8,"Lake"
2012-08-26,278.1,171.8,"Lake"
2012-08-27,NA,NA,"Lake"
2012-08-28,348.2,239.4,"Lake"
2012-08-29,336.3,204.5,"Lake"
2012-08-30,381.1,212.2,"Lake"
2012-08-31,448.6,284.7,"Lake"
2012-09-01,614.2,320.8,"Lake"
2012-09-02,343,330,"Lake"
2012-09-03,270,269.2,"Lake"
2012-09-04,416.3,196.9,"Lake"
2012-09-05,NA,NA,"Lake"
2012-09-06,460.2,104.4,"Lake"
2012-09-07,440.1,353.3,"Lake"
2012-09-08,488.2,232.3,"Lake"
2012-09-09,NA,NA,"Lake"
2012-09-10,518.5,299.6,"Lake"
2012-09-11,NA,NA,"Lake"
2012-09-12,453.8,207.6,"Lake"
2012-09-13,351.1,313,"Lake"
2012-09-14,191.6,323.5,"Lake"
2012-09-15,524.7,12.5,"Lake"
2012-09-16,520.3,217.6,"Lake"
2012-09-17,452.8,209,"Lake"
2012-09-18,NA,NA,"Lake"
2012-09-19,409.6,417.3,"Lake"
2012-09-20,400,416.6,"Lake"
2012-09-21,NA,NA,"Lake"
2012-09-22,NA,NA,"Lake"
2012-09-23,NA,NA,"Lake"
2012-09-24,405.4,296.6,"Lake"
2012-09-25,596.6,93.3,"Lake"
2012-09-26,294.9,137.5,"Lake"
