"Date","Mercury","Lead","Location"
2018-05-11,723.3,230.2,"River"
2018-05-12,711.2,202.6,"River"
2018-05-13,638.2,378.2,"River"
2018-05-14,582.8,280,"River"
2018-05-15,NA,NA,"River"
2018-05-16,740.6,151.7,"River"
2018-05-17,615.2,96.4,"River"
2018-05-18,808.3,145.8,"River"
2018-05-19,NA,NA,"River"
2018-05-20,NA,NA,"River"
2018-05-21,NA,NA,"River"
2018-05-22,677.1,133.3,"River"
2018-05-23,712.9,-15.6,"River"
2018-05-24,493.9,156.5,"River"
2018-05-25,821.7,202.3,"River"
2018-05-26,NA,NA,"River"
2018-05-27,550.2,275.4,"River"
2018-05-28,641.8,130.6,"River"
2018-05-29,NA,NA,"River"
2018-05-30,712.2,344.9,"River"
2018-05-31,612.3,236.2,"River"
2018-06-01,910.6,195.6,"River"
2018-06-02,744.5,165.3,"River"
2018-06-03,690.4,184.2,"River"
2018-06-04,927.2,220.1,"River"
2018-06-05,NA,NA,"River"
2018-06-06,NA,NA,"River"
2018-06-07,923.4,198.3,"River"
2018-06-08,509.9,184.3,"River"
2018-06-09,NA,NA,"River"
2018-06-10,964.6,359,"River"
2018-06-11,838.1,196.9,"River"
2018-06-12,754.4,245.2,"River"
2018-06-13,809.7,145.1,"River"
2018-06-14,547.5,288.2,"River"
2018-06-15,670.1,190.4,"River"
2018-06-16,NA,NA,"River"
2018-06-17,551,167.6,"River"
2018-06-18,756.3,105,"River"
2018-06-19,NA,NA,"River"
2018-06-20,828.5,188.9,"River"
2018-06-21,NA,NA,"River"
2018-06-22,763.1,116.2,"River"
2018-06-23,NA,NA,"River"
2018-06-24,700.4,258.5,"River"
2018-06-25,684.1,214,"River"
2018-06-26,596.4,118.5,"River"
2018-06-27,643.3,260.2,"River"
2018-06-28,764.7,157.8,"River"
2018-06-29,732.9,175.6,"River"
2018-06-30,832.4,46.8,"River"
2018-07-01,622.7,387.4,"River"
2018-07-02,912.8,174.5,"River"
2018-07-03,NA,NA,"River"
2018-07-04,NA,NA,"River"
2018-07-05,693.6,56.8,"River"
2018-07-06,691.5,171.4,"River"
2018-07-07,600.4,400.1,"River"
2018-07-08,NA,NA,"River"
2018-07-09,703.8,198.6,"River"
2018-07-10,662.6,219.1,"River"
2018-07-11,NA,NA,"River"
2018-07-12,NA,NA,"River"
2018-07-13,768.4,369.6,"River"
2018-07-14,596.4,323.8,"River"
2018-07-15,792.1,323.2,"River"
2018-07-16,NA,NA,"River"
2018-07-17,768.5,148.8,"River"
2018-07-18,726.2,286,"River"
2018-07-19,736.1,233.9,"River"
2018-07-20,NA,NA,"River"
2018-07-21,548.4,222.8,"River"
2018-07-22,874.5,202.9,"River"
2018-07-23,734.6,220.9,"River"
2018-07-24,596.6,105.5,"River"
2018-07-25,NA,NA,"River"
2018-07-26,499.4,272.8,"River"
2018-07-27,698.4,234.4,"River"
2018-07-28,538.3,73.5,"River"
2018-07-29,NA,NA,"River"
2018-07-30,583.1,266,"River"
2018-07-31,NA,NA,"River"
2018-08-01,863,234.4,"River"
2018-08-02,708.5,85.5,"River"
2018-08-03,563.3,272.1,"River"
2018-08-04,602,229.4,"River"
2018-08-05,689.8,163.2,"River"
2018-08-06,NA,NA,"River"
2018-08-07,501.8,119.1,"River"
2018-08-08,NA,NA,"River"
2018-08-09,776.7,291.8,"River"
2018-08-10,637.9,76.6,"River"
2018-08-11,700.2,141,"River"
2018-08-12,660.4,215.9,"River"
2018-08-13,808.3,141.8,"River"
2018-08-14,632.9,292.3,"River"
2018-08-15,516.3,40.3,"River"
2018-08-16,NA,NA,"River"
2018-08-17,660.9,196.5,"River"
2018-08-18,573.4,240.3,"River"
2018-08-19,729.8,172,"River"
2018-08-20,607.9,392.1,"River"
2018-08-21,709.7,197.4,"River"
2018-08-22,NA,NA,"River"
2018-08-23,590.3,339.8,"River"
2018-08-24,549.2,246.2,"River"
2018-08-25,552.9,105.4,"River"
2018-08-26,778.9,46.3,"River"
2018-08-27,678,26.6,"River"
2018-08-28,661,275.4,"River"
2018-08-29,NA,NA,"River"
2018-08-30,705.1,177.1,"River"
2018-08-31,756.6,153.5,"River"
2018-09-01,741.1,347.5,"River"
2018-09-02,691.6,202.7,"River"
2018-09-03,624.9,-69.7,"River"
2018-09-04,762,295.3,"River"
2018-09-05,NA,NA,"River"
2018-09-06,611.2,197.1,"River"
2018-09-07,722.7,197.7,"River"
2018-09-08,688.1,287.1,"River"
2018-09-09,478,261,"River"
2018-09-10,762.2,182.2,"River"
2018-09-11,NA,NA,"River"
2018-09-12,626.5,185.8,"River"
2018-09-13,707.2,195.7,"River"
2018-09-14,816.4,261.8,"River"
2018-09-15,737.3,203.6,"River"
2018-09-16,707.3,296,"River"
2018-09-17,688.9,347.2,"River"
