"Date","Mercury","Lead","Location"
2010-03-20,NA,NA,"River"
2010-03-21,772.1,144.3,"River"
2010-03-22,817.4,187,"River"
2010-03-23,768.7,199.4,"River"
2010-03-24,592.9,123.8,"River"
2010-03-25,742.4,222.6,"River"
2010-03-26,748,329.3,"River"
2010-03-27,706.1,295.1,"River"
2010-03-28,781.6,298.3,"River"
2010-03-29,820.8,105,"River"
2010-03-30,859.2,75.7,"River"
2010-03-31,718.6,242.1,"River"
2010-04-01,714.6,314.5,"River"
2010-04-02,NA,NA,"River"
2010-04-03,845.3,248.8,"River"
2010-04-04,778.4,326.9,"River"
2010-04-05,NA,NA,"River"
2010-04-06,833.2,21.9,"River"
2010-04-07,673.6,66.3,"River"
2010-04-08,799.6,267.1,"River"
2010-04-09,898.5,167.4,"River"
2010-04-10,739.2,68.6,"River"
2010-04-11,NA,NA,"River"
2010-04-12,697.2,388,"River"
2010-04-13,839.1,253.3,"River"
2010-04-14,772.9,22.2,"River"
2010-04-15,662.6,236.4,"River"
2010-04-16,NA,NA,"River"
2010-04-17,862.5,189.5,"River"
2010-04-18,671,348.3,"River"
2010-04-19,725.7,250.9,"River"
2010-04-20,670.8,230.6,"River"
2010-04-21,784.9,238.3,"River"
2010-04-22,794.9,152.8,"River"
2010-04-23,NA,NA,"River"
2010-04-24,710.4,197.4,"River"
2010-04-25,556.6,51.4,"River"
2010-04-26,722.1,413.8,"River"
2010-04-27,860.6,207.7,"River"
2010-04-28,672.4,21.4,"River"
2010-04-29,939,228.8,"River"
2010-04-30,807.5,319.8,"River"
2010-05-01,720.3,248.6,"River"
2010-05-02,NA,NA,"River"
2010-05-03,872.5,218.9,"River"
2010-05-04,NA,NA,"River"
2010-05-05,803.9,382,"River"
2010-05-06,856.1,131.6,"River"
2010-05-07,NA,NA,"River"
2010-05-08,772.4,250.7,"River"
2010-05-09,734.4,230,"River"
2010-05-10,NA,NA,"River"
2010-05-11,937,275.1,"River"
2010-05-12,749.6,256.6,"River"
2010-05-13,699,294.9,"River"
2010-05-14,807.9,206.8,"River"
2010-05-15,861.5,26,"River"
2010-05-16,818.7,235,"River"
2010-05-17,849.6,222.2,"River"
2010-05-18,438.9,111.3,"River"
2010-05-19,NA,NA,"River"
2010-05-20,710.9,299.3,"River"
2010-05-21,660,28,"River"
2010-05-22,NA,NA,"River"
2010-05-23,688,141.2,"River"
2010-05-24,NA,NA,"River"
2010-05-25,737.2,133.5,"River"
2010-05-26,742.9,118.2,"River"
2010-05-27,NA,NA,"River"
2010-05-28,648.1,169.2,"River"
2010-05-29,853.7,262.5,"River"
2010-05-30,NA,NA,"River"
2010-05-31,648,204.9,"River"
2010-06-01,791.4,243.9,"River"
2010-06-02,709.4,250.1,"River"
2010-06-03,NA,NA,"River"
2010-06-04,848,209.1,"River"
2010-06-05,NA,NA,"River"
2010-06-06,818.5,274.4,"River"
2010-06-07,614,229.5,"River"
2010-06-08,562.5,226.4,"River"
2010-06-09,769.8,165.9,"River"
2010-06-10,591.9,164.1,"River"
2010-06-11,690.6,72.3,"River"
2010-06-12,792.8,224.2,"River"
2010-06-13,887.3,98.3,"River"
2010-06-14,763,185.6,"River"
2010-06-15,NA,NA,"River"
2010-06-16,818.9,330.9,"River"
2010-06-17,563,237.4,"River"
2010-06-18,657.5,300.4,"River"
2010-06-19,NA,NA,"River"
2010-06-20,722.4,165.1,"River"
2010-06-21,656.7,88.2,"River"
2010-06-22,606.8,327.2,"River"
2010-06-23,614.6,320.1,"River"
2010-06-24,661.7,127.3,"River"
2010-06-25,689.4,78.8,"River"
2010-06-26,786.9,74.4,"River"
2010-06-27,NA,NA,"River"
2010-06-28,782.1,222.6,"River"
2010-06-29,854,209.7,"River"
2010-06-30,688.1,39.2,"River"
2010-07-01,760.9,52.4,"River"
