"Date","Mercury","Lead","Location"
2017-12-19,815.8,392.1,"River"
2017-12-20,NA,NA,"River"
2017-12-21,717.5,167.4,"River"
2017-12-22,645.3,173.3,"River"
2017-12-23,543.9,180.9,"River"
2017-12-24,695,243.5,"River"
2017-12-25,762.4,269.8,"River"
2017-12-26,696.4,156.8,"River"
2017-12-27,NA,NA,"River"
2017-12-28,657.9,227.8,"River"
2017-12-29,709.2,293.7,"River"
2017-12-30,790.1,115.6,"River"
2017-12-31,576.1,282,"River"
2018-01-01,860.6,151.7,"River"
2018-01-02,NA,NA,"River"
2018-01-03,639,96.5,"River"
2018-01-04,NA,NA,"River"
2018-01-05,754.6,274.3,"River"
2018-01-06,NA,NA,"River"
2018-01-07,455,312.5,"River"
2018-01-08,762.7,117.1,"River"
2018-01-09,689.9,365,"River"
2018-01-10,677.9,23.4,"River"
2018-01-11,734.9,94.5,"River"
2018-01-12,888,236.4,"River"
2018-01-13,NA,NA,"River"
2018-01-14,685,171.7,"River"
2018-01-15,694.6,290.1,"River"
2018-01-16,711.9,181.4,"River"
2018-01-17,591.3,155.3,"River"
2018-01-18,725.9,430.2,"River"
2018-01-19,656.9,312.7,"River"
2018-01-20,NA,NA,"River"
2018-01-21,766.7,88.9,"River"
2018-01-22,NA,NA,"River"
2018-01-23,NA,NA,"River"
2018-01-24,788,301.7,"River"
2018-01-25,768.8,288.7,"River"
2018-01-26,758.5,347.9,"River"
2018-01-27,NA,NA,"River"
2018-01-28,673.3,190.4,"River"
2018-01-29,572.6,207.5,"River"
2018-01-30,NA,NA,"River"
2018-01-31,871.3,313.8,"River"
2018-02-01,773.3,193,"River"
2018-02-02,696.6,229.2,"River"
2018-02-03,NA,NA,"River"
2018-02-04,596,42.1,"River"
2018-02-05,805.6,254.9,"River"
2018-02-06,774.5,224.1,"River"
2018-02-07,NA,NA,"River"
2018-02-08,761.5,319.3,"River"
2018-02-09,696.7,373.6,"River"
2018-02-10,859.1,145.5,"River"
2018-02-11,803.2,158.4,"River"
2018-02-12,770,250,"River"
2018-02-13,995.7,152.2,"River"
2018-02-14,811.9,160.6,"River"
2018-02-15,711.1,201.6,"River"
2018-02-16,739,272.1,"River"
2018-02-17,785.4,141,"River"
2018-02-18,733.5,125,"River"
2018-02-19,636.3,210.9,"River"
2018-02-20,823.7,210.2,"River"
2018-02-21,777.9,176.9,"River"
2018-02-22,777.1,378.1,"River"
2018-02-23,NA,NA,"River"
2018-02-24,598.8,108.7,"River"
2018-02-25,NA,NA,"River"
2018-02-26,671.5,194.4,"River"
2018-02-27,864.7,175.8,"River"
2018-02-28,NA,NA,"River"
2018-03-01,954.2,78.1,"River"
