"Date","Mercury","Lead","Location"
2012-12-11,733.2,166.1,"River"
2012-12-12,NA,NA,"River"
2012-12-13,562.2,361.7,"River"
2012-12-14,808.3,43.7,"River"
2012-12-15,635,227.7,"River"
2012-12-16,693.3,193.3,"River"
2012-12-17,784.1,289.1,"River"
2012-12-18,605.7,169.5,"River"
2012-12-19,751.7,172.2,"River"
2012-12-20,NA,NA,"River"
2012-12-21,NA,NA,"River"
2012-12-22,628.5,232.9,"River"
2012-12-23,820.4,137.5,"River"
2012-12-24,825,343.1,"River"
2012-12-25,832.3,82.1,"River"
2012-12-26,753.5,171.2,"River"
2012-12-27,475.7,201.6,"River"
2012-12-28,NA,NA,"River"
2012-12-29,891.2,316.8,"River"
2012-12-30,715.8,80.9,"River"
2012-12-31,507.9,196.2,"River"
2013-01-01,817.4,229.6,"River"
2013-01-02,744.8,56,"River"
2013-01-03,645.3,237.1,"River"
2013-01-04,569.9,168,"River"
2013-01-05,674.5,290.7,"River"
2013-01-06,754.6,388.2,"River"
2013-01-07,565,183.6,"River"
2013-01-08,683.6,69,"River"
2013-01-09,767.1,100.4,"River"
2013-01-10,617.9,207,"River"
2013-01-11,785.1,212.6,"River"
2013-01-12,735,130,"River"
2013-01-13,750.8,378.5,"River"
2013-01-14,726,199.3,"River"
2013-01-15,539.1,214,"River"
2013-01-16,NA,NA,"River"
2013-01-17,708.2,187.1,"River"
2013-01-18,922.7,109.8,"River"
2013-01-19,672.9,284.5,"River"
2013-01-20,697.8,281.1,"River"
2013-01-21,834.8,167.9,"River"
2013-01-22,NA,NA,"River"
2013-01-23,650.8,180.4,"River"
2013-01-24,NA,NA,"River"
2013-01-25,679,264.9,"River"
2013-01-26,799.7,269.6,"River"
2013-01-27,NA,NA,"River"
2013-01-28,670.7,165.5,"River"
2013-01-29,622.5,264.1,"River"
2013-01-30,739,181.7,"River"
2013-01-31,718.6,323.6,"River"
2013-02-01,819.4,53.9,"River"
2013-02-02,NA,NA,"River"
2013-02-03,780.1,126.4,"River"
2013-02-04,826.4,60,"River"
2013-02-05,772.7,185.4,"River"
2013-02-06,631.5,191,"River"
2013-02-07,601.9,135.3,"River"
2013-02-08,833.8,245.3,"River"
2013-02-09,936,389.4,"River"
2013-02-10,NA,NA,"River"
2013-02-11,772.2,235.4,"River"
2013-02-12,629.8,386,"River"
2013-02-13,646.5,201.1,"River"
2013-02-14,NA,NA,"River"
2013-02-15,NA,NA,"River"
2013-02-16,630.1,4.9,"River"
2013-02-17,835.5,324.2,"River"
2013-02-18,689,273.5,"River"
2013-02-19,712.7,264.1,"River"
2013-02-20,736.6,23.7,"River"
2013-02-21,674.9,227.4,"River"
2013-02-22,800.9,75.4,"River"
2013-02-23,735,246,"River"
2013-02-24,737.7,114.9,"River"
2013-02-25,NA,NA,"River"
2013-02-26,756.2,64.8,"River"
2013-02-27,785.7,158.5,"River"
2013-02-28,601.1,51.5,"River"
2013-03-01,735.5,119.8,"River"
2013-03-02,710.9,167.5,"River"
2013-03-03,786.3,169.1,"River"
2013-03-04,758.6,255.9,"River"
2013-03-05,NA,NA,"River"
2013-03-06,733.8,262.6,"River"
2013-03-07,571.6,228.8,"River"
2013-03-08,NA,NA,"River"
2013-03-09,713.9,327.9,"River"
2013-03-10,717.8,330.5,"River"
2013-03-11,661.4,166.2,"River"
2013-03-12,NA,NA,"River"
2013-03-13,NA,NA,"River"
2013-03-14,733.3,257.2,"River"
2013-03-15,783.7,188.3,"River"
2013-03-16,604.2,211.8,"River"
2013-03-17,655.4,144.6,"River"
2013-03-18,694.8,81.7,"River"
2013-03-19,841.4,245.6,"River"
2013-03-20,762.2,151.1,"River"
2013-03-21,746.2,103.7,"River"
2013-03-22,NA,NA,"River"
2013-03-23,NA,NA,"River"
2013-03-24,NA,NA,"River"
2013-03-25,850.8,83.5,"River"
2013-03-26,721.9,78.1,"River"
2013-03-27,699.4,285.4,"River"
