"Date","Mercury","Lead","Location"
2019-06-01,997.7,144.6,"River"
2019-06-02,825.5,282.9,"River"
2019-06-03,1003.6,238.9,"River"
2019-06-04,718.9,264.4,"River"
2019-06-05,786.7,298.2,"River"
2019-06-06,761.3,196,"River"
2019-06-07,NA,NA,"River"
2019-06-08,577.5,324.2,"River"
2019-06-09,597.2,190.3,"River"
2019-06-10,NA,NA,"River"
2019-06-11,631,222.6,"River"
2019-06-12,558.5,111.7,"River"
2019-06-13,710.6,124.3,"River"
2019-06-14,677.8,295.2,"River"
2019-06-15,628.9,223.6,"River"
2019-06-16,636.4,102.8,"River"
2019-06-17,674,156.1,"River"
2019-06-18,761.8,400.2,"River"
2019-06-19,587.8,127.3,"River"
2019-06-20,791.3,224.2,"River"
2019-06-21,NA,NA,"River"
2019-06-22,600.9,383.2,"River"
2019-06-23,704.3,183.1,"River"
2019-06-24,556.6,441.7,"River"
2019-06-25,945.5,373.5,"River"
2019-06-26,767.8,148.2,"River"
2019-06-27,NA,NA,"River"
2019-06-28,666.6,64.5,"River"
2019-06-29,807,306.1,"River"
2019-06-30,811.5,218.8,"River"
2019-07-01,597.4,276.1,"River"
2019-07-02,NA,NA,"River"
2019-07-03,639.1,327.9,"River"
2019-07-04,765.1,73.5,"River"
2019-07-05,749.8,353,"River"
2019-07-06,594,188.5,"River"
2019-07-07,694.3,238.6,"River"
2019-07-08,744.7,-33.2,"River"
2019-07-09,NA,NA,"River"
2019-07-10,521.6,143.1,"River"
2019-07-11,NA,NA,"River"
2019-07-12,694.8,270,"River"
2019-07-13,790.9,248.3,"River"
2019-07-14,588.1,100.7,"River"
2019-07-15,795,205.9,"River"
2019-07-16,710.1,209.6,"River"
2019-07-17,826,189.8,"River"
2019-07-18,751.4,166.4,"River"
2019-07-19,682.7,364.3,"River"
2019-07-20,497.3,75.4,"River"
2019-07-21,NA,NA,"River"
2019-07-22,NA,NA,"River"
2019-07-23,NA,NA,"River"
2019-07-24,717.5,116.3,"River"
2019-07-25,NA,NA,"River"
2019-07-26,NA,NA,"River"
2019-07-27,553,57.5,"River"
2019-07-28,633.7,320.8,"River"
2019-07-29,655.5,306.1,"River"
2019-07-30,727.6,80.8,"River"
2019-07-31,773,90.2,"River"
2019-08-01,NA,NA,"River"
2019-08-02,618.4,366.2,"River"
2019-08-03,491.5,253.3,"River"
2019-08-04,733.4,302.4,"River"
2019-08-05,NA,NA,"River"
2019-08-06,NA,NA,"River"
2019-08-07,521.3,249.8,"River"
2019-08-08,726,311.2,"River"
2019-08-09,512.7,1.4,"River"
2019-08-10,459.1,238.2,"River"
2019-08-11,633.7,267.5,"River"
2019-08-12,477.9,212.2,"River"
2019-08-13,768.9,227,"River"
2019-08-14,896.1,233.3,"River"
2019-08-15,613.5,450.2,"River"
2019-08-16,844.5,179.8,"River"
2019-08-17,457.8,-38.2,"River"
2019-08-18,638.8,27.8,"River"
2019-08-19,NA,NA,"River"
2019-08-20,737,261.2,"River"
2019-08-21,574.6,87.8,"River"
2019-08-22,749.3,274.8,"River"
2019-08-23,631.1,251.7,"River"
2019-08-24,NA,NA,"River"
2019-08-25,NA,NA,"River"
2019-08-26,NA,NA,"River"
2019-08-27,749.1,156.2,"River"
2019-08-28,744.4,121.7,"River"
2019-08-29,693.1,129.3,"River"
2019-08-30,NA,NA,"River"
2019-08-31,776,118.8,"River"
2019-09-01,768.2,228.8,"River"
2019-09-02,732,199.8,"River"
2019-09-03,752.2,151.6,"River"
2019-09-04,698.6,416.2,"River"
2019-09-05,NA,NA,"River"
2019-09-06,607.9,257.2,"River"
2019-09-07,586.9,91.6,"River"
2019-09-08,722.8,137.1,"River"
2019-09-09,461.9,106.9,"River"
2019-09-10,704.8,380.2,"River"
2019-09-11,NA,NA,"River"
2019-09-12,NA,NA,"River"
2019-09-13,NA,NA,"River"
2019-09-14,760.5,353,"River"
2019-09-15,465,79.3,"River"
2019-09-16,532.1,274.2,"River"
2019-09-17,585.8,265.7,"River"
2019-09-18,546.3,304.6,"River"
2019-09-19,585,253.9,"River"
2019-09-20,701,-72.2,"River"
2019-09-21,498.6,152.1,"River"
2019-09-22,633,419.5,"River"
2019-09-23,620,179.8,"River"
2019-09-24,NA,NA,"River"
2019-09-25,536.5,108.5,"River"
2019-09-26,747.1,287.4,"River"
2019-09-27,NA,NA,"River"
2019-09-28,NA,NA,"River"
2019-09-29,450.1,262.1,"River"
2019-09-30,NA,NA,"River"
2019-10-01,616.5,265.2,"River"
2019-10-02,631.7,170.4,"River"
2019-10-03,786.1,342.1,"River"
2019-10-04,NA,NA,"River"
2019-10-05,717,239.1,"River"
2019-10-06,NA,NA,"River"
2019-10-07,610.9,128.9,"River"
2019-10-08,581.5,318.4,"River"
2019-10-09,NA,NA,"River"
2019-10-10,500.2,105.7,"River"
2019-10-11,689.7,30.2,"River"
2019-10-12,NA,NA,"River"
2019-10-13,710.8,273.2,"River"
2019-10-14,665.5,257.4,"River"
2019-10-15,431,204,"River"
2019-10-16,756.2,218.8,"River"
2019-10-17,670.3,63.4,"River"
2019-10-18,602.2,305.2,"River"
2019-10-19,734.2,192.4,"River"
2019-10-20,767.8,220.7,"River"
2019-10-21,636.1,369.4,"River"
2019-10-22,683.2,144.8,"River"
