"Date","Mercury","Lead","Location"
2015-03-26,545.1,344.9,"Lake"
2015-03-27,485.7,533.5,"Lake"
2015-03-28,624.6,373.4,"Lake"
2015-03-29,565.2,78.4,"Lake"
2015-03-30,610.6,372.6,"Lake"
2015-03-31,508,461.9,"Lake"
2015-04-01,525.3,341.9,"Lake"
2015-04-02,680.6,312.6,"Lake"
2015-04-03,NA,NA,"Lake"
2015-04-04,463.3,498.9,"Lake"
2015-04-05,637.9,402,"Lake"
2015-04-06,457.1,306.1,"Lake"
2015-04-07,629.4,456.2,"Lake"
2015-04-08,472.2,292.9,"Lake"
2015-04-09,679.9,238.5,"Lake"
2015-04-10,497.2,413.3,"Lake"
2015-04-11,464,367.7,"Lake"
2015-04-12,728.6,381.7,"Lake"
2015-04-13,582.6,582,"Lake"
2015-04-14,609.7,285,"Lake"
2015-04-15,506.6,307.9,"Lake"
2015-04-16,561.5,439.8,"Lake"
2015-04-17,403.1,441.8,"Lake"
2015-04-18,644.2,105.2,"Lake"
2015-04-19,596.3,322.4,"Lake"
2015-04-20,478.7,298.3,"Lake"
2015-04-21,675.9,473.1,"Lake"
2015-04-22,NA,NA,"Lake"
2015-04-23,578.7,230.6,"Lake"
2015-04-24,490.5,348.9,"Lake"
2015-04-25,526.5,321.3,"Lake"
2015-04-26,538.3,200.9,"Lake"
2015-04-27,NA,NA,"Lake"
2015-04-28,638,172.4,"Lake"
2015-04-29,NA,NA,"Lake"
2015-04-30,554.3,212.5,"Lake"
2015-05-01,536.3,250.1,"Lake"
2015-05-02,700.1,386.7,"Lake"
2015-05-03,495.8,411,"Lake"
2015-05-04,NA,NA,"Lake"
2015-05-05,NA,NA,"Lake"
2015-05-06,572,456.4,"Lake"
2015-05-07,507,331.9,"Lake"
2015-05-08,545.2,382.2,"Lake"
2015-05-09,NA,NA,"Lake"
2015-05-10,495,525.2,"Lake"
2015-05-11,539.6,387.1,"Lake"
2015-05-12,709.6,261.8,"Lake"
2015-05-13,584.6,360.9,"Lake"
2015-05-14,731.2,364,"Lake"
2015-05-15,355.3,343.5,"Lake"
2015-05-16,766.3,273.6,"Lake"
2015-05-17,611.8,390.6,"Lake"
2015-05-18,667.2,235.6,"Lake"
2015-05-19,800.1,341.8,"Lake"
2015-05-20,729.3,333.6,"Lake"
2015-05-21,553.7,401.5,"Lake"
2015-05-22,649.8,289.6,"Lake"
2015-05-23,643.7,492.2,"Lake"
2015-05-24,NA,NA,"Lake"
2015-05-25,608.1,335.7,"Lake"
2015-05-26,450.2,442.9,"Lake"
2015-05-27,NA,NA,"Lake"
2015-05-28,NA,NA,"Lake"
2015-05-29,456.5,464,"Lake"
2015-05-30,365,348.8,"Lake"
2015-05-31,536.6,526.7,"Lake"
2015-06-01,NA,NA,"Lake"
2015-06-02,489.4,335.1,"Lake"
2015-06-03,714,390.2,"Lake"
2015-06-04,548.2,307,"Lake"
2015-06-05,NA,NA,"Lake"
2015-06-06,585.8,191.4,"Lake"
2015-06-07,620.4,244.5,"Lake"
2015-06-08,517.6,316.6,"Lake"
2015-06-09,575.9,382.2,"Lake"
2015-06-10,NA,NA,"Lake"
2015-06-11,590.4,262.2,"Lake"
2015-06-12,700.2,475.5,"Lake"
2015-06-13,515.9,296.7,"Lake"
2015-06-14,731.8,468.6,"Lake"
2015-06-15,462.6,332.2,"Lake"
2015-06-16,589.6,278,"Lake"
2015-06-17,548.1,230.7,"Lake"
2015-06-18,700.5,397.1,"Lake"
2015-06-19,391.9,444.6,"Lake"
2015-06-20,428.9,354.7,"Lake"
2015-06-21,603.6,558.6,"Lake"
2015-06-22,535.2,534.3,"Lake"
2015-06-23,653.9,414.4,"Lake"
