"Date","Mercury","Lead","Location"
2015-03-29,NA,NA,"River"
2015-03-30,616,231.7,"River"
2015-03-31,699.5,333.9,"River"
2015-04-01,685.1,306,"River"
2015-04-02,NA,NA,"River"
2015-04-03,601.8,137.8,"River"
2015-04-04,846.8,149.6,"River"
2015-04-05,703.3,267.3,"River"
2015-04-06,NA,NA,"River"
2015-04-07,942.2,120,"River"
2015-04-08,747.3,241.4,"River"
2015-04-09,759.9,213.2,"River"
2015-04-10,960.8,345.4,"River"
2015-04-11,667.4,145.7,"River"
2015-04-12,NA,NA,"River"
2015-04-13,923.3,131.5,"River"
2015-04-14,596.3,242.1,"River"
2015-04-15,682.2,235.3,"River"
2015-04-16,677.3,150.1,"River"
2015-04-17,684.7,119.5,"River"
2015-04-18,688.1,103.9,"River"
2015-04-19,891.7,182.4,"River"
2015-04-20,NA,NA,"River"
2015-04-21,NA,NA,"River"
2015-04-22,765.3,370.6,"River"
2015-04-23,620.9,174,"River"
2015-04-24,777.9,265.5,"River"
2015-04-25,663.6,207,"River"
2015-04-26,675.2,26.6,"River"
2015-04-27,526.5,224.1,"River"
2015-04-28,NA,NA,"River"
2015-04-29,586.6,318.9,"River"
2015-04-30,657.5,216.9,"River"
2015-05-01,758.4,255.5,"River"
2015-05-02,NA,NA,"River"
2015-05-03,671.8,386.1,"River"
2015-05-04,587.2,130.4,"River"
2015-05-05,815.2,229.6,"River"
2015-05-06,766.4,117.7,"River"
2015-05-07,NA,NA,"River"
2015-05-08,729.8,56.1,"River"
2015-05-09,744.4,274.4,"River"
2015-05-10,712.8,337.3,"River"
2015-05-11,967.8,132.7,"River"
2015-05-12,714,236.6,"River"
2015-05-13,631.9,157.6,"River"
2015-05-14,801.3,226.7,"River"
2015-05-15,935.7,153.9,"River"
2015-05-16,564.4,255.8,"River"
2015-05-17,853.8,271,"River"
2015-05-18,726,388.5,"River"
2015-05-19,711.7,316.7,"River"
2015-05-20,714.3,92.5,"River"
2015-05-21,371.5,96.1,"River"
2015-05-22,898,157.7,"River"
2015-05-23,NA,NA,"River"
2015-05-24,758.8,209.4,"River"
2015-05-25,783.2,123.8,"River"
2015-05-26,NA,NA,"River"
2015-05-27,673.8,398,"River"
2015-05-28,659.9,309.6,"River"
2015-05-29,714.8,27.9,"River"
2015-05-30,NA,NA,"River"
2015-05-31,640.2,260.2,"River"
2015-06-01,814.8,106.6,"River"
2015-06-02,760.9,190.4,"River"
2015-06-03,752.5,158.4,"River"
2015-06-04,854.1,215.7,"River"
2015-06-05,704.7,266.3,"River"
