"Date","Mercury","Lead","Location"
2014-07-24,433.9,373.8,"Lake"
2014-07-25,495.3,300.1,"Lake"
2014-07-26,414.3,282.7,"Lake"
2014-07-27,543.6,357.4,"Lake"
2014-07-28,608,297.7,"Lake"
2014-07-29,NA,NA,"Lake"
2014-07-30,NA,NA,"Lake"
2014-07-31,319.8,412.3,"Lake"
2014-08-01,572.4,154.2,"Lake"
2014-08-02,342.6,380.2,"Lake"
2014-08-03,613.7,309.1,"Lake"
2014-08-04,478.2,429.2,"Lake"
2014-08-05,NA,NA,"Lake"
2014-08-06,431.7,222.1,"Lake"
2014-08-07,574.6,285.5,"Lake"
2014-08-08,543.2,21.4,"Lake"
2014-08-09,592.9,209.2,"Lake"
2014-08-10,559.8,332.2,"Lake"
2014-08-11,698.4,317.7,"Lake"
2014-08-12,514.7,378.1,"Lake"
2014-08-13,569,196.1,"Lake"
2014-08-14,442.9,348.3,"Lake"
2014-08-15,708,359.3,"Lake"
2014-08-16,458.6,250.8,"Lake"
2014-08-17,650.4,141.8,"Lake"
2014-08-18,512.1,400.9,"Lake"
2014-08-19,589.5,289.7,"Lake"
2014-08-20,432.9,323.7,"Lake"
2014-08-21,435.7,263.7,"Lake"
2014-08-22,482.8,181.3,"Lake"
2014-08-23,317.7,270.3,"Lake"
2014-08-24,490.7,398.9,"Lake"
2014-08-25,518.7,394.5,"Lake"
2014-08-26,507.9,388,"Lake"
2014-08-27,306.1,231.5,"Lake"
2014-08-28,621.4,142.2,"Lake"
2014-08-29,506.3,356.8,"Lake"
2014-08-30,614.1,310.1,"Lake"
2014-08-31,432.4,308.2,"Lake"
2014-09-01,NA,NA,"Lake"
2014-09-02,375.2,142.9,"Lake"
2014-09-03,445.1,359.9,"Lake"
2014-09-04,350.3,202.3,"Lake"
2014-09-05,560.5,239.2,"Lake"
2014-09-06,486.3,72.3,"Lake"
2014-09-07,NA,NA,"Lake"
2014-09-08,369.3,352,"Lake"
2014-09-09,364.7,177,"Lake"
2014-09-10,526.2,323.8,"Lake"
2014-09-11,477.4,252.6,"Lake"
2014-09-12,399.2,475.7,"Lake"
2014-09-13,NA,NA,"Lake"
2014-09-14,455,518.4,"Lake"
2014-09-15,489,265.4,"Lake"
2014-09-16,515.9,350.2,"Lake"
2014-09-17,629.6,505.2,"Lake"
2014-09-18,407.5,286.8,"Lake"
2014-09-19,259,249.1,"Lake"
2014-09-20,395.5,414.1,"Lake"
2014-09-21,464.8,390.1,"Lake"
2014-09-22,NA,NA,"Lake"
2014-09-23,394.9,239.8,"Lake"
2014-09-24,465.6,431.3,"Lake"
2014-09-25,585.9,120.2,"Lake"
2014-09-26,387.4,442.1,"Lake"
2014-09-27,NA,NA,"Lake"
2014-09-28,NA,NA,"Lake"
2014-09-29,393.2,437.7,"Lake"
2014-09-30,398.5,300.4,"Lake"
2014-10-01,551,426.7,"Lake"
2014-10-02,496.8,242.8,"Lake"
2014-10-03,583.9,555,"Lake"
2014-10-04,550.6,181.4,"Lake"
2014-10-05,426.1,422.8,"Lake"
2014-10-06,NA,NA,"Lake"
2014-10-07,587.3,409.8,"Lake"
2014-10-08,371.5,243.4,"Lake"
2014-10-09,363.9,409.5,"Lake"
2014-10-10,385,293.1,"Lake"
2014-10-11,NA,NA,"Lake"
2014-10-12,537.9,319.2,"Lake"
2014-10-13,218.9,417.3,"Lake"
2014-10-14,NA,NA,"Lake"
2014-10-15,444.9,394.3,"Lake"
2014-10-16,299.1,166.9,"Lake"
2014-10-17,572.1,341,"Lake"
2014-10-18,NA,NA,"Lake"
2014-10-19,NA,NA,"Lake"
2014-10-20,341.3,312.3,"Lake"
2014-10-21,474.5,313.2,"Lake"
2014-10-22,655.4,315.9,"Lake"
2014-10-23,421.2,318.8,"Lake"
2014-10-24,435.6,161.4,"Lake"
2014-10-25,308.1,402.6,"Lake"
2014-10-26,585.7,140.1,"Lake"
2014-10-27,673.4,399.7,"Lake"
2014-10-28,513.8,257.5,"Lake"
2014-10-29,346.6,300.4,"Lake"
2014-10-30,NA,NA,"Lake"
2014-10-31,562.7,397.1,"Lake"
2014-11-01,680.8,172.7,"Lake"
2014-11-02,347.1,185.9,"Lake"
2014-11-03,490.6,304.6,"Lake"
2014-11-04,551.1,424.3,"Lake"
2014-11-05,511.4,291.7,"Lake"
2014-11-06,518.3,438.7,"Lake"
2014-11-07,457.6,278.8,"Lake"
2014-11-08,494.1,319,"Lake"
2014-11-09,516.1,460.1,"Lake"
2014-11-10,NA,NA,"Lake"
2014-11-11,618.8,263.1,"Lake"
2014-11-12,485.8,267.2,"Lake"
2014-11-13,519.1,377.5,"Lake"
2014-11-14,640.4,596.4,"Lake"
2014-11-15,809.6,250,"Lake"
2014-11-16,465.7,281.4,"Lake"
2014-11-17,NA,NA,"Lake"
2014-11-18,351.9,174.1,"Lake"
2014-11-19,466,58.1,"Lake"
2014-11-20,501.9,263.8,"Lake"
2014-11-21,NA,NA,"Lake"
2014-11-22,559.4,307,"Lake"
2014-11-23,471.3,275,"Lake"
2014-11-24,641.2,210.6,"Lake"
2014-11-25,488.2,329,"Lake"
2014-11-26,550.1,287.4,"Lake"
2014-11-27,388.4,307.9,"Lake"
2014-11-28,NA,NA,"Lake"
2014-11-29,545.8,365.4,"Lake"
2014-11-30,389.1,323.3,"Lake"
2014-12-01,429.8,291.1,"Lake"
2014-12-02,NA,NA,"Lake"
2014-12-03,NA,NA,"Lake"
2014-12-04,NA,NA,"Lake"
2014-12-05,489,254.5,"Lake"
