"Date","Mercury","Lead","Location"
2017-04-03,551.8,159.7,"River"
2017-04-04,602.2,375.8,"River"
2017-04-05,681,293.2,"River"
2017-04-06,870.9,245.6,"River"
2017-04-07,NA,NA,"River"
2017-04-08,660.1,254.2,"River"
2017-04-09,NA,NA,"River"
2017-04-10,793.9,314.3,"River"
2017-04-11,520.5,186.6,"River"
2017-04-12,865.9,204.2,"River"
2017-04-13,568.2,394.4,"River"
2017-04-14,828.9,364.7,"River"
2017-04-15,615.2,96.2,"River"
2017-04-16,NA,NA,"River"
2017-04-17,NA,NA,"River"
2017-04-18,755,263.2,"River"
2017-04-19,732.3,239.9,"River"
2017-04-20,791,217.7,"River"
2017-04-21,686.1,225.9,"River"
2017-04-22,693.2,71.2,"River"
2017-04-23,641.6,-29.4,"River"
2017-04-24,NA,NA,"River"
2017-04-25,638.1,194.2,"River"
2017-04-26,881.3,198.1,"River"
2017-04-27,969.4,80.9,"River"
2017-04-28,740.7,184.1,"River"
2017-04-29,819.5,191.7,"River"
2017-04-30,712.8,147.3,"River"
2017-05-01,623.2,11.1,"River"
2017-05-02,716,170.4,"River"
2017-05-03,850.7,144.5,"River"
2017-05-04,636.6,295.1,"River"
2017-05-05,858.9,173.6,"River"
2017-05-06,NA,NA,"River"
2017-05-07,747.6,318,"River"
2017-05-08,760.7,226.7,"River"
2017-05-09,837.1,299.9,"River"
2017-05-10,667,110.4,"River"
2017-05-11,762.2,60.9,"River"
2017-05-12,NA,NA,"River"
2017-05-13,678.2,304.8,"River"
2017-05-14,686.5,315,"River"
2017-05-15,622.1,240,"River"
2017-05-16,603.6,119.5,"River"
2017-05-17,893.3,91.8,"River"
2017-05-18,751,311,"River"
2017-05-19,759.2,-125.3,"River"
2017-05-20,819.5,269.3,"River"
2017-05-21,713.7,166.4,"River"
2017-05-22,813.3,83.2,"River"
2017-05-23,705.1,285.4,"River"
2017-05-24,801.1,254.1,"River"
2017-05-25,584.1,171.4,"River"
2017-05-26,639.3,208.5,"River"
2017-05-27,701.5,175.8,"River"
2017-05-28,720.9,531.6,"River"
2017-05-29,618.6,260.3,"River"
2017-05-30,735.2,320,"River"
2017-05-31,757.2,141.2,"River"
2017-06-01,719.1,198.7,"River"
2017-06-02,NA,NA,"River"
2017-06-03,774.3,264.7,"River"
2017-06-04,712,188.2,"River"
2017-06-05,717.8,254.5,"River"
2017-06-06,591.4,148,"River"
2017-06-07,729.3,195.2,"River"
2017-06-08,825.7,307.7,"River"
2017-06-09,624,66.6,"River"
2017-06-10,NA,NA,"River"
2017-06-11,694.8,-0.3,"River"
2017-06-12,746.4,393,"River"
2017-06-13,704.2,380.2,"River"
2017-06-14,852.4,97.8,"River"
2017-06-15,631.2,252.9,"River"
2017-06-16,808,210.4,"River"
2017-06-17,645.7,413.3,"River"
2017-06-18,669.8,241.2,"River"
2017-06-19,677.5,241.1,"River"
2017-06-20,716.3,345.8,"River"
2017-06-21,690.2,324.3,"River"
2017-06-22,NA,NA,"River"
2017-06-23,655.1,271.9,"River"
2017-06-24,683.3,272.9,"River"
2017-06-25,716.7,272.7,"River"
2017-06-26,754,204.2,"River"
2017-06-27,776.8,141.5,"River"
2017-06-28,636.4,212.7,"River"
2017-06-29,728.5,281.7,"River"
2017-06-30,598.1,158,"River"
2017-07-01,NA,NA,"River"
2017-07-02,827.9,221.8,"River"
2017-07-03,NA,NA,"River"
2017-07-04,NA,NA,"River"
2017-07-05,764.2,425.1,"River"
2017-07-06,737.4,331.5,"River"
2017-07-07,NA,NA,"River"
2017-07-08,761,198.7,"River"
2017-07-09,727.7,183.2,"River"
2017-07-10,NA,NA,"River"
2017-07-11,NA,NA,"River"
2017-07-12,695.3,184.5,"River"
2017-07-13,695.5,280.3,"River"
2017-07-14,669.2,-141.7,"River"
2017-07-15,NA,NA,"River"
2017-07-16,763.3,294.9,"River"
2017-07-17,714.7,137.9,"River"
2017-07-18,596.6,80.5,"River"
2017-07-19,572.3,311.8,"River"
2017-07-20,748.8,55.6,"River"
2017-07-21,654.5,59.3,"River"
2017-07-22,875.3,121.8,"River"
2017-07-23,725.3,84.6,"River"
2017-07-24,665.3,227.6,"River"
2017-07-25,812.5,296.1,"River"
2017-07-26,NA,NA,"River"
2017-07-27,NA,NA,"River"
2017-07-28,758.2,90.1,"River"
2017-07-29,627.7,364.8,"River"
2017-07-30,824.5,199.6,"River"
2017-07-31,708.7,358.5,"River"
2017-08-01,908.3,-23.4,"River"
2017-08-02,NA,NA,"River"
2017-08-03,NA,NA,"River"
2017-08-04,622.9,206,"River"
2017-08-05,631.5,291.3,"River"
2017-08-06,NA,NA,"River"
2017-08-07,647.8,123.8,"River"
2017-08-08,706.6,188.9,"River"
2017-08-09,768.2,167.8,"River"
2017-08-10,484.5,252.1,"River"
2017-08-11,378.6,216,"River"
2017-08-12,592.6,258.3,"River"
2017-08-13,748.3,132,"River"
