"Date","Mercury","Lead","Location"
2018-07-29,598.4,394.2,"Lake"
2018-07-30,680.8,533.3,"Lake"
2018-07-31,705.8,496.7,"Lake"
2018-08-01,549.8,601.1,"Lake"
2018-08-02,611.1,615.8,"Lake"
2018-08-03,470.3,387.6,"Lake"
2018-08-04,649.4,527.4,"Lake"
2018-08-05,686.4,400.9,"Lake"
2018-08-06,537.7,507.6,"Lake"
2018-08-07,735.6,591.2,"Lake"
2018-08-08,620,612,"Lake"
2018-08-09,NA,NA,"Lake"
2018-08-10,526.9,431.8,"Lake"
2018-08-11,444.7,304.6,"Lake"
2018-08-12,NA,NA,"Lake"
2018-08-13,NA,NA,"Lake"
2018-08-14,536.4,553.3,"Lake"
2018-08-15,605.7,520.6,"Lake"
2018-08-16,703.2,523.1,"Lake"
2018-08-17,NA,NA,"Lake"
2018-08-18,745.6,417.9,"Lake"
2018-08-19,552.8,459.4,"Lake"
2018-08-20,592.7,724,"Lake"
2018-08-21,575.1,521.2,"Lake"
2018-08-22,NA,NA,"Lake"
2018-08-23,NA,NA,"Lake"
2018-08-24,768,448.9,"Lake"
2018-08-25,573.7,622.4,"Lake"
2018-08-26,NA,NA,"Lake"
2018-08-27,NA,NA,"Lake"
2018-08-28,404.8,434.6,"Lake"
2018-08-29,816.7,350.4,"Lake"
2018-08-30,406,493.9,"Lake"
2018-08-31,543,492,"Lake"
2018-09-01,531.4,575.5,"Lake"
2018-09-02,289.1,377.2,"Lake"
2018-09-03,449.7,367.9,"Lake"
2018-09-04,574,466.9,"Lake"
2018-09-05,NA,NA,"Lake"
2018-09-06,244.6,579.8,"Lake"
2018-09-07,677.3,451.6,"Lake"
2018-09-08,NA,NA,"Lake"
2018-09-09,501.3,458.1,"Lake"
2018-09-10,531.4,563.7,"Lake"
2018-09-11,604.9,620.5,"Lake"
2018-09-12,519,630.6,"Lake"
2018-09-13,668.6,534.8,"Lake"
2018-09-14,635.9,537.5,"Lake"
2018-09-15,461.1,554.5,"Lake"
2018-09-16,505.4,698.7,"Lake"
2018-09-17,397.5,388.7,"Lake"
2018-09-18,551.4,544.1,"Lake"
2018-09-19,NA,NA,"Lake"
2018-09-20,536.5,619,"Lake"
2018-09-21,567.3,672.9,"Lake"
2018-09-22,476.6,314.6,"Lake"
2018-09-23,440.9,331.4,"Lake"
2018-09-24,558.1,442.3,"Lake"
2018-09-25,523.1,493.4,"Lake"
2018-09-26,478,422.8,"Lake"
2018-09-27,594.9,462.9,"Lake"
2018-09-28,374.8,427.2,"Lake"
2018-09-29,NA,NA,"Lake"
2018-09-30,665.7,411.7,"Lake"
2018-10-01,586.8,474.6,"Lake"
2018-10-02,NA,NA,"Lake"
2018-10-03,NA,NA,"Lake"
2018-10-04,482.6,444.3,"Lake"
2018-10-05,607.9,371,"Lake"
