"Date","Mercury","Lead","Location"
2020-02-04,780,173.3,"River"
2020-02-05,836.3,-3.1,"River"
2020-02-06,NA,NA,"River"
2020-02-07,624.7,231.8,"River"
2020-02-08,510.1,134.2,"River"
2020-02-09,960.2,22.5,"River"
2020-02-10,607.1,234.4,"River"
2020-02-11,NA,NA,"River"
2020-02-12,766.9,281.1,"River"
2020-02-13,729.9,181.1,"River"
2020-02-14,736.1,400,"River"
2020-02-15,NA,NA,"River"
2020-02-16,548.9,207.7,"River"
2020-02-17,814.6,306.5,"River"
2020-02-18,591.6,173.6,"River"
2020-02-19,NA,NA,"River"
2020-02-20,620.8,351.9,"River"
2020-02-21,879.7,206.4,"River"
2020-02-22,844.3,160.1,"River"
2020-02-23,558.2,150.4,"River"
2020-02-24,791.9,185.1,"River"
2020-02-25,688.7,165.7,"River"
2020-02-26,614.8,256.6,"River"
2020-02-27,622.7,147.5,"River"
2020-02-28,746.9,124.7,"River"
2020-02-29,NA,NA,"River"
2020-03-01,597.8,272.6,"River"
2020-03-02,838.1,217.2,"River"
2020-03-03,778.8,196.6,"River"
2020-03-04,NA,NA,"River"
2020-03-05,777.4,248.4,"River"
2020-03-06,686.2,84.9,"River"
2020-03-07,690.2,166.5,"River"
2020-03-08,608.4,223.6,"River"
2020-03-09,NA,NA,"River"
2020-03-10,930.4,111.8,"River"
2020-03-11,NA,NA,"River"
2020-03-12,726.4,137.1,"River"
2020-03-13,824.5,95.4,"River"
2020-03-14,NA,NA,"River"
2020-03-15,NA,NA,"River"
2020-03-16,631.9,92.8,"River"
2020-03-17,670.8,291.8,"River"
2020-03-18,NA,NA,"River"
2020-03-19,NA,NA,"River"
2020-03-20,809.1,215.4,"River"
2020-03-21,676.7,86.3,"River"
2020-03-22,740.6,230.5,"River"
2020-03-23,538.3,231.7,"River"
2020-03-24,749.1,227.1,"River"
2020-03-25,NA,NA,"River"
2020-03-26,671.9,166.3,"River"
2020-03-27,693.7,233,"River"
2020-03-28,822.7,211.4,"River"
2020-03-29,784.3,350.2,"River"
2020-03-30,NA,NA,"River"
2020-03-31,944.5,153.8,"River"
2020-04-01,811.3,166.9,"River"
2020-04-02,NA,NA,"River"
2020-04-03,738.5,211.7,"River"
2020-04-04,779.6,79.4,"River"
2020-04-05,536.7,234.7,"River"
2020-04-06,602.2,242.1,"River"
2020-04-07,794.1,202.2,"River"
2020-04-08,943.4,166.2,"River"
2020-04-09,667.7,57.4,"River"
2020-04-10,792,230,"River"
2020-04-11,674.2,79.1,"River"
2020-04-12,883.8,283.8,"River"
2020-04-13,NA,NA,"River"
2020-04-14,641.7,170.6,"River"
2020-04-15,711.7,364.8,"River"
2020-04-16,791.7,324.8,"River"
2020-04-17,772.6,55.5,"River"
2020-04-18,903.1,136.7,"River"
2020-04-19,NA,NA,"River"
2020-04-20,762.8,5.2,"River"
2020-04-21,NA,NA,"River"
2020-04-22,733.8,399,"River"
2020-04-23,656.9,225.6,"River"
2020-04-24,802.6,311.4,"River"
2020-04-25,NA,NA,"River"
2020-04-26,849.4,134,"River"
2020-04-27,725.3,125,"River"
2020-04-28,620.1,269.2,"River"
2020-04-29,727,90.2,"River"
2020-04-30,NA,NA,"River"
2020-05-01,NA,NA,"River"
2020-05-02,662.8,246.7,"River"
2020-05-03,628.9,184,"River"
2020-05-04,888.7,397.2,"River"
2020-05-05,NA,NA,"River"
2020-05-06,820,224.7,"River"
2020-05-07,NA,NA,"River"
2020-05-08,698.8,171.8,"River"
2020-05-09,637.7,362.9,"River"
