"Date","Mercury","Lead","Location"
2012-01-23,593,136.5,"Lake"
2012-01-24,NA,NA,"Lake"
2012-01-25,450.1,53.9,"Lake"
2012-01-26,552.5,257,"Lake"
2012-01-27,327.6,103.3,"Lake"
2012-01-28,476.8,223.4,"Lake"
2012-01-29,405.3,33,"Lake"
2012-01-30,625.3,103.3,"Lake"
2012-01-31,300.6,404,"Lake"
2012-02-01,NA,NA,"Lake"
2012-02-02,379.4,201.3,"Lake"
2012-02-03,372.2,80.8,"Lake"
2012-02-04,610.7,126.4,"Lake"
2012-02-05,437.6,97.3,"Lake"
2012-02-06,469.9,241.4,"Lake"
2012-02-07,525.6,399.9,"Lake"
2012-02-08,390.1,352.6,"Lake"
2012-02-09,595,212.8,"Lake"
2012-02-10,413.5,154.8,"Lake"
2012-02-11,NA,NA,"Lake"
2012-02-12,494,317.7,"Lake"
2012-02-13,NA,NA,"Lake"
2012-02-14,NA,NA,"Lake"
2012-02-15,NA,NA,"Lake"
2012-02-16,641.8,118.1,"Lake"
2012-02-17,403.4,98,"Lake"
2012-02-18,NA,NA,"Lake"
2012-02-19,NA,NA,"Lake"
2012-02-20,253.3,153.9,"Lake"
2012-02-21,516.1,147.6,"Lake"
2012-02-22,510.1,81.3,"Lake"
2012-02-23,NA,NA,"Lake"
2012-02-24,451,198,"Lake"
2012-02-25,489.4,296.3,"Lake"
2012-02-26,522.8,127.8,"Lake"
2012-02-27,423.8,88.8,"Lake"
2012-02-28,503.6,66.2,"Lake"
2012-02-29,308.1,244.1,"Lake"
2012-03-01,347.8,171.7,"Lake"
2012-03-02,420.6,124,"Lake"
2012-03-03,312.9,275.2,"Lake"
2012-03-04,559.1,201.5,"Lake"
2012-03-05,347,110.2,"Lake"
2012-03-06,251.4,22.4,"Lake"
2012-03-07,363.3,292.1,"Lake"
2012-03-08,573.2,0,"Lake"
2012-03-09,497.2,63.9,"Lake"
2012-03-10,506.7,297.3,"Lake"
