"Date","Mercury","Lead","Location"
2020-03-21,712.1,422.1,"Lake"
2020-03-22,838.4,507.1,"Lake"
2020-03-23,637.4,527.5,"Lake"
2020-03-24,820.2,471.4,"Lake"
2020-03-25,501.7,459.2,"Lake"
2020-03-26,794.3,671.9,"Lake"
2020-03-27,NA,NA,"Lake"
2020-03-28,816.6,599.8,"Lake"
2020-03-29,628.1,591.5,"Lake"
2020-03-30,705.6,609.6,"Lake"
2020-03-31,791.6,516.6,"Lake"
2020-04-01,686.5,623.2,"Lake"
2020-04-02,663,580.4,"Lake"
2020-04-03,742.6,686.5,"Lake"
2020-04-04,887.8,580.6,"Lake"
2020-04-05,641.3,495.8,"Lake"
2020-04-06,801.9,729.2,"Lake"
2020-04-07,685.9,539.2,"Lake"
2020-04-08,785.8,585.3,"Lake"
2020-04-09,752.5,728.8,"Lake"
2020-04-10,755.8,598.4,"Lake"
2020-04-11,696.5,636.1,"Lake"
2020-04-12,705.9,325.1,"Lake"
2020-04-13,551.7,444.5,"Lake"
2020-04-14,830.9,466.8,"Lake"
2020-04-15,752.4,594.4,"Lake"
2020-04-16,652.5,631,"Lake"
2020-04-17,NA,NA,"Lake"
2020-04-18,776.4,648.7,"Lake"
2020-04-19,716.4,913.7,"Lake"
2020-04-20,NA,NA,"Lake"
2020-04-21,NA,NA,"Lake"
2020-04-22,694.4,448.7,"Lake"
2020-04-23,703.6,504.9,"Lake"
2020-04-24,781.8,728.2,"Lake"
2020-04-25,614.6,557.3,"Lake"
2020-04-26,827.5,536.8,"Lake"
2020-04-27,846,676.4,"Lake"
2020-04-28,745,741.2,"Lake"
2020-04-29,749.6,493.3,"Lake"
2020-04-30,771.1,598.9,"Lake"
2020-05-01,707.6,508.8,"Lake"
2020-05-02,927.3,470.6,"Lake"
2020-05-03,699.9,673.3,"Lake"
2020-05-04,844,537.5,"Lake"
2020-05-05,617.8,630.3,"Lake"
2020-05-06,NA,NA,"Lake"
2020-05-07,700,595.8,"Lake"
2020-05-08,845.7,357.9,"Lake"
2020-05-09,NA,NA,"Lake"
2020-05-10,NA,NA,"Lake"
2020-05-11,699.6,503.9,"Lake"
2020-05-12,762.4,564.8,"Lake"
2020-05-13,915.9,454.1,"Lake"
2020-05-14,NA,NA,"Lake"
2020-05-15,591.2,549.8,"Lake"
2020-05-16,794.3,622.6,"Lake"
2020-05-17,NA,NA,"Lake"
2020-05-18,682.9,585.4,"Lake"
2020-05-19,874.5,726.3,"Lake"
2020-05-20,853.4,550.7,"Lake"
2020-05-21,658,563.3,"Lake"
2020-05-22,NA,NA,"Lake"
2020-05-23,643.5,592,"Lake"
2020-05-24,741.2,634.6,"Lake"
2020-05-25,742.2,507.9,"Lake"
2020-05-26,614,645,"Lake"
2020-05-27,837.1,495.2,"Lake"
