"Date","Mercury","Lead","Location"
2016-05-29,775.3,520.7,"River"
2016-05-30,673.3,50.4,"River"
2016-05-31,791.3,363.7,"River"
2016-06-01,764.7,305.2,"River"
2016-06-02,656.1,258.2,"River"
2016-06-03,900.7,117.3,"River"
2016-06-04,805.8,148.2,"River"
2016-06-05,647.5,160.3,"River"
2016-06-06,NA,NA,"River"
2016-06-07,753.2,271.1,"River"
2016-06-08,NA,NA,"River"
2016-06-09,683.6,127.8,"River"
2016-06-10,NA,NA,"River"
2016-06-11,690.3,94.8,"River"
2016-06-12,973.5,337.1,"River"
2016-06-13,677.5,333.3,"River"
2016-06-14,804.2,344.6,"River"
2016-06-15,554,284.3,"River"
2016-06-16,555.8,190.2,"River"
2016-06-17,834.3,282.7,"River"
2016-06-18,711.8,272.9,"River"
2016-06-19,681.8,98.8,"River"
2016-06-20,646.2,135.8,"River"
2016-06-21,669.9,225.3,"River"
2016-06-22,626.6,170.1,"River"
2016-06-23,661.7,252.5,"River"
2016-06-24,754.9,191.4,"River"
2016-06-25,625.5,109.7,"River"
2016-06-26,828,364.4,"River"
2016-06-27,NA,NA,"River"
2016-06-28,519.6,128.1,"River"
2016-06-29,690.7,123.6,"River"
2016-06-30,751.6,244.7,"River"
2016-07-01,786.5,184.7,"River"
2016-07-02,532.1,-26.9,"River"
2016-07-03,660.9,262.5,"River"
2016-07-04,819,116.4,"River"
2016-07-05,784,187,"River"
2016-07-06,766.8,138.7,"River"
2016-07-07,646.8,242.6,"River"
2016-07-08,NA,NA,"River"
2016-07-09,703.9,252.9,"River"
