"Date","Mercury","Lead","Location"
2011-03-17,746.9,111.4,"River"
2011-03-18,552.5,112.8,"River"
2011-03-19,697.3,86.8,"River"
2011-03-20,NA,NA,"River"
2011-03-21,846,202.3,"River"
2011-03-22,811.2,122,"River"
2011-03-23,917.8,148.5,"River"
2011-03-24,720.2,218.7,"River"
2011-03-25,831.9,196.6,"River"
2011-03-26,715.4,263.4,"River"
2011-03-27,692.7,246.6,"River"
2011-03-28,790.7,306.4,"River"
2011-03-29,666.3,226.3,"River"
2011-03-30,857,199.9,"River"
2011-03-31,NA,NA,"River"
2011-04-01,NA,NA,"River"
2011-04-02,NA,NA,"River"
2011-04-03,649.1,164.6,"River"
2011-04-04,NA,NA,"River"
2011-04-05,807.7,236.2,"River"
2011-04-06,715.4,133,"River"
2011-04-07,689,249.4,"River"
2011-04-08,849.3,95.6,"River"
2011-04-09,984,194.9,"River"
2011-04-10,746.6,354.8,"River"
2011-04-11,768.8,341.9,"River"
2011-04-12,835.6,91.7,"River"
2011-04-13,NA,NA,"River"
2011-04-14,NA,NA,"River"
2011-04-15,NA,NA,"River"
2011-04-16,NA,NA,"River"
2011-04-17,766.5,56,"River"
2011-04-18,783.8,277.6,"River"
2011-04-19,NA,NA,"River"
2011-04-20,NA,NA,"River"
2011-04-21,NA,NA,"River"
2011-04-22,726,355.8,"River"
2011-04-23,695.9,128.9,"River"
2011-04-24,828.1,260.3,"River"
2011-04-25,NA,NA,"River"
2011-04-26,651.2,186.4,"River"
2011-04-27,692.4,183.8,"River"
2011-04-28,NA,NA,"River"
2011-04-29,636.4,64.1,"River"
2011-04-30,NA,NA,"River"
2011-05-01,767.9,240.1,"River"
2011-05-02,788.4,210.6,"River"
2011-05-03,585.9,303.6,"River"
2011-05-04,NA,NA,"River"
2011-05-05,687.9,219,"River"
2011-05-06,NA,NA,"River"
2011-05-07,704.3,206.1,"River"
2011-05-08,855.6,107.3,"River"
2011-05-09,790.4,93.2,"River"
2011-05-10,722.1,127.2,"River"
2011-05-11,669.1,323.3,"River"
2011-05-12,NA,NA,"River"
2011-05-13,798.3,116.8,"River"
2011-05-14,735.4,36,"River"
2011-05-15,752.1,416.5,"River"
2011-05-16,NA,NA,"River"
2011-05-17,922.6,0.4,"River"
2011-05-18,794.2,223.7,"River"
2011-05-19,825.5,206.7,"River"
2011-05-20,NA,NA,"River"
2011-05-21,578.3,142.8,"River"
2011-05-22,929.7,281.6,"River"
2011-05-23,739.4,199.5,"River"
2011-05-24,NA,NA,"River"
2011-05-25,723.9,43,"River"
2011-05-26,682.2,172.8,"River"
2011-05-27,832.4,157.4,"River"
2011-05-28,NA,NA,"River"
2011-05-29,956.9,112.7,"River"
2011-05-30,NA,NA,"River"
2011-05-31,693,174.1,"River"
2011-06-01,NA,NA,"River"
2011-06-02,891.4,320.7,"River"
2011-06-03,622.8,195.9,"River"
2011-06-04,725.9,218,"River"
2011-06-05,NA,NA,"River"
2011-06-06,564.9,206.9,"River"
2011-06-07,614.1,232,"River"
2011-06-08,603.3,158.1,"River"
2011-06-09,540.5,134.8,"River"
2011-06-10,742.7,209.6,"River"
2011-06-11,734.7,164.1,"River"
2011-06-12,790.6,200.9,"River"
2011-06-13,842.4,166.7,"River"
2011-06-14,521.6,164.9,"River"
2011-06-15,673.5,195,"River"
2011-06-16,NA,NA,"River"
2011-06-17,729.1,266.6,"River"
2011-06-18,NA,NA,"River"
2011-06-19,749.5,32.1,"River"
2011-06-20,702.8,286.7,"River"
2011-06-21,674.1,114.5,"River"
2011-06-22,714,337,"River"
2011-06-23,793.8,63.9,"River"
2011-06-24,798.4,19.5,"River"
2011-06-25,746.1,133,"River"
2011-06-26,817.6,117.6,"River"
2011-06-27,NA,NA,"River"
2011-06-28,851,76.4,"River"
2011-06-29,603.1,141.9,"River"
2011-06-30,729.8,357.4,"River"
2011-07-01,520.2,107.2,"River"
2011-07-02,747.5,241.4,"River"
2011-07-03,462.4,108,"River"
2011-07-04,670.5,176.6,"River"
2011-07-05,706,-8.9,"River"
2011-07-06,747.8,228.5,"River"
2011-07-07,637,299.5,"River"
2011-07-08,639.3,230.5,"River"
2011-07-09,699.6,283,"River"
2011-07-10,636.7,216.2,"River"
2011-07-11,NA,NA,"River"
2011-07-12,746.6,73.1,"River"
2011-07-13,568.7,267.3,"River"
2011-07-14,658.2,238.1,"River"
2011-07-15,813.7,194.5,"River"
2011-07-16,NA,NA,"River"
2011-07-17,625.4,209.1,"River"
2011-07-18,784,431.2,"River"
2011-07-19,561.8,292.2,"River"
2011-07-20,645.1,220.2,"River"
2011-07-21,619,34.1,"River"
2011-07-22,533.4,198.9,"River"
2011-07-23,657.1,277.4,"River"
2011-07-24,703,182.1,"River"
2011-07-25,614.2,252.5,"River"
2011-07-26,670.7,83,"River"
2011-07-27,724.1,301.1,"River"
2011-07-28,700.2,61,"River"
2011-07-29,623,217,"River"
2011-07-30,595.1,257,"River"
2011-07-31,715.6,94.2,"River"
2011-08-01,770,338.3,"River"
2011-08-02,657.3,396.1,"River"
2011-08-03,570.1,283.2,"River"
2011-08-04,439.6,165.6,"River"
2011-08-05,564.7,263.5,"River"
