"Date","Mercury","Lead","Location"
2017-11-08,691.9,553.4,"Lake"
2017-11-09,766.1,377.1,"Lake"
2017-11-10,570.2,467.8,"Lake"
2017-11-11,NA,NA,"Lake"
2017-11-12,547.8,360.5,"Lake"
2017-11-13,599.2,450.7,"Lake"
2017-11-14,749.9,402.9,"Lake"
2017-11-15,491.1,612.8,"Lake"
2017-11-16,548.5,655.3,"Lake"
2017-11-17,560.4,660.8,"Lake"
2017-11-18,514.8,538.3,"Lake"
2017-11-19,598.9,393.3,"Lake"
2017-11-20,615.3,524.9,"Lake"
2017-11-21,548.7,538,"Lake"
2017-11-22,639,571.5,"Lake"
2017-11-23,553.6,544.5,"Lake"
2017-11-24,599,464.7,"Lake"
2017-11-25,404.7,369.6,"Lake"
2017-11-26,457.5,568.8,"Lake"
2017-11-27,482.1,553.5,"Lake"
2017-11-28,532.8,363.7,"Lake"
2017-11-29,629.7,541.2,"Lake"
2017-11-30,NA,NA,"Lake"
2017-12-01,534,413.1,"Lake"
2017-12-02,508.6,428.3,"Lake"
2017-12-03,490.4,630.7,"Lake"
2017-12-04,719.6,450,"Lake"
2017-12-05,NA,NA,"Lake"
2017-12-06,585.4,504.4,"Lake"
2017-12-07,593.1,322.8,"Lake"
2017-12-08,NA,NA,"Lake"
2017-12-09,NA,NA,"Lake"
2017-12-10,NA,NA,"Lake"
2017-12-11,585.7,522.2,"Lake"
2017-12-12,651.7,466.2,"Lake"
2017-12-13,610.2,533.7,"Lake"
2017-12-14,605.9,516.8,"Lake"
2017-12-15,501.8,483.8,"Lake"
2017-12-16,604.9,582.1,"Lake"
2017-12-17,641.4,483.7,"Lake"
2017-12-18,NA,NA,"Lake"
2017-12-19,494.3,446.6,"Lake"
2017-12-20,NA,NA,"Lake"
2017-12-21,NA,NA,"Lake"
2017-12-22,756.9,315.1,"Lake"
2017-12-23,642.7,436.2,"Lake"
2017-12-24,NA,NA,"Lake"
2017-12-25,579.2,374.2,"Lake"
2017-12-26,615.5,442.6,"Lake"
2017-12-27,604.7,482.7,"Lake"
2017-12-28,483,301,"Lake"
2017-12-29,769.3,406.9,"Lake"
2017-12-30,NA,NA,"Lake"
2017-12-31,NA,NA,"Lake"
2018-01-01,774.3,620.9,"Lake"
2018-01-02,657.7,270.8,"Lake"
2018-01-03,503.6,517.9,"Lake"
2018-01-04,798.2,373.6,"Lake"
2018-01-05,567.4,535.4,"Lake"
2018-01-06,625.7,428.9,"Lake"
2018-01-07,556,525.4,"Lake"
2018-01-08,618.1,343.3,"Lake"
2018-01-09,538,623.8,"Lake"
2018-01-10,625.9,481.5,"Lake"
2018-01-11,551.4,150.3,"Lake"
2018-01-12,784.3,498.9,"Lake"
2018-01-13,590.6,710,"Lake"
2018-01-14,NA,NA,"Lake"
2018-01-15,705.1,638.1,"Lake"
2018-01-16,528.4,367.4,"Lake"
2018-01-17,NA,NA,"Lake"
2018-01-18,NA,NA,"Lake"
2018-01-19,482.1,511.2,"Lake"
2018-01-20,784.9,409.4,"Lake"
2018-01-21,692.1,544.2,"Lake"
2018-01-22,541.2,569.5,"Lake"
2018-01-23,NA,NA,"Lake"
2018-01-24,NA,NA,"Lake"
2018-01-25,559.6,395.2,"Lake"
2018-01-26,NA,NA,"Lake"
2018-01-27,850.5,516.5,"Lake"
2018-01-28,614.8,515.7,"Lake"
2018-01-29,906.8,488.2,"Lake"
2018-01-30,621.7,314.8,"Lake"
2018-01-31,NA,NA,"Lake"
2018-02-01,477.4,646.5,"Lake"
2018-02-02,656.8,446.1,"Lake"
2018-02-03,541.8,475.5,"Lake"
2018-02-04,807.2,462.9,"Lake"
2018-02-05,NA,NA,"Lake"
2018-02-06,716,405.3,"Lake"
2018-02-07,676.1,592.6,"Lake"
2018-02-08,693,521.3,"Lake"
2018-02-09,605,512.1,"Lake"
2018-02-10,623.8,545.5,"Lake"
2018-02-11,NA,NA,"Lake"
2018-02-12,746.5,311.2,"Lake"
2018-02-13,718.5,641.7,"Lake"
2018-02-14,478.9,371.4,"Lake"
2018-02-15,567.3,471.5,"Lake"
2018-02-16,511,608.5,"Lake"
2018-02-17,676.5,444.9,"Lake"
2018-02-18,688.1,654.3,"Lake"
2018-02-19,654.9,226.1,"Lake"
2018-02-20,662.2,469.4,"Lake"
2018-02-21,519.9,570.9,"Lake"
2018-02-22,601.7,522.5,"Lake"
2018-02-23,714.1,486.5,"Lake"
2018-02-24,694.1,562.4,"Lake"
2018-02-25,701.6,520.3,"Lake"
2018-02-26,654.6,485.9,"Lake"
2018-02-27,NA,NA,"Lake"
2018-02-28,NA,NA,"Lake"
2018-03-01,794.9,525.6,"Lake"
2018-03-02,658.2,459.7,"Lake"
2018-03-03,NA,NA,"Lake"
2018-03-04,601.4,494.8,"Lake"
2018-03-05,NA,NA,"Lake"
2018-03-06,NA,NA,"Lake"
2018-03-07,760.3,433.1,"Lake"
2018-03-08,NA,NA,"Lake"
2018-03-09,609.6,365.9,"Lake"
2018-03-10,591.1,402.9,"Lake"
2018-03-11,631.3,664.9,"Lake"
2018-03-12,706.7,325.3,"Lake"
2018-03-13,659.5,362,"Lake"
2018-03-14,NA,NA,"Lake"
2018-03-15,550.3,470.5,"Lake"
2018-03-16,624.1,351.7,"Lake"
2018-03-17,NA,NA,"Lake"
2018-03-18,758.2,471.4,"Lake"
2018-03-19,872.7,379,"Lake"
