"Date","Mercury","Lead","Location"
2014-10-27,NA,NA,"River"
2014-10-28,NA,NA,"River"
2014-10-29,337.3,90.3,"River"
2014-10-30,552,122.1,"River"
2014-10-31,486.1,38.5,"River"
2014-11-01,618,223.2,"River"
2014-11-02,472.2,312.8,"River"
2014-11-03,780.9,303.1,"River"
2014-11-04,NA,NA,"River"
2014-11-05,797.7,136.9,"River"
2014-11-06,675.6,187.1,"River"
2014-11-07,592.1,50.3,"River"
2014-11-08,721.1,-64.1,"River"
2014-11-09,636.2,281.5,"River"
2014-11-10,679.1,206.2,"River"
2014-11-11,NA,NA,"River"
2014-11-12,539.9,299.6,"River"
2014-11-13,NA,NA,"River"
2014-11-14,775.8,94.3,"River"
2014-11-15,967.5,291.4,"River"
2014-11-16,NA,NA,"River"
2014-11-17,772,271.5,"River"
