"Date","Mercury","Lead","Location"
2011-04-04,NA,NA,"Lake"
2011-04-05,356.6,49.9,"Lake"
2011-04-06,575.7,200.1,"Lake"
2011-04-07,NA,NA,"Lake"
2011-04-08,NA,NA,"Lake"
2011-04-09,417.2,236.8,"Lake"
2011-04-10,NA,NA,"Lake"
2011-04-11,423.6,96.5,"Lake"
2011-04-12,514,86.6,"Lake"
2011-04-13,550.6,190.6,"Lake"
2011-04-14,265.8,192.6,"Lake"
2011-04-15,273,114.4,"Lake"
2011-04-16,473.6,193,"Lake"
2011-04-17,NA,NA,"Lake"
2011-04-18,672.6,337.1,"Lake"
2011-04-19,284.3,16.7,"Lake"
2011-04-20,644,323.2,"Lake"
2011-04-21,477,171.5,"Lake"
2011-04-22,307.6,159.4,"Lake"
2011-04-23,572.6,26.5,"Lake"
2011-04-24,665.2,237.5,"Lake"
2011-04-25,280.9,288.7,"Lake"
2011-04-26,NA,NA,"Lake"
2011-04-27,NA,NA,"Lake"
2011-04-28,601.2,292.9,"Lake"
2011-04-29,338,331.8,"Lake"
2011-04-30,413.4,74.3,"Lake"
2011-05-01,439.5,59,"Lake"
2011-05-02,287,138.5,"Lake"
2011-05-03,567.6,176.5,"Lake"
2011-05-04,488.2,73.8,"Lake"
2011-05-05,478.6,87.8,"Lake"
2011-05-06,473.5,272.2,"Lake"
2011-05-07,618.7,144.5,"Lake"
2011-05-08,NA,NA,"Lake"
2011-05-09,627.5,111.5,"Lake"
2011-05-10,583.6,254.2,"Lake"
2011-05-11,429.8,169.7,"Lake"
2011-05-12,534.7,150.3,"Lake"
2011-05-13,501.3,0,"Lake"
2011-05-14,474.9,19.8,"Lake"
2011-05-15,520.7,233.2,"Lake"
2011-05-16,NA,NA,"Lake"
2011-05-17,303.7,55.8,"Lake"
2011-05-18,564.8,178.8,"Lake"
2011-05-19,624.6,254.2,"Lake"
2011-05-20,630.2,133.4,"Lake"
2011-05-21,NA,NA,"Lake"
2011-05-22,478.3,37.1,"Lake"
2011-05-23,445.2,263.4,"Lake"
2011-05-24,504.2,239.5,"Lake"
2011-05-25,406.9,110,"Lake"
2011-05-26,NA,NA,"Lake"
2011-05-27,464.8,284.1,"Lake"
2011-05-28,525.6,63.5,"Lake"
2011-05-29,NA,NA,"Lake"
2011-05-30,462.6,167,"Lake"
2011-05-31,442.8,121.9,"Lake"
2011-06-01,404.4,139.5,"Lake"
2011-06-02,531.5,228.8,"Lake"
2011-06-03,NA,NA,"Lake"
2011-06-04,491.6,317.1,"Lake"
2011-06-05,385.8,62.3,"Lake"
2011-06-06,451.1,216.8,"Lake"
2011-06-07,449.8,167.4,"Lake"
2011-06-08,384.5,68,"Lake"
2011-06-09,376.8,0,"Lake"
2011-06-10,NA,NA,"Lake"
2011-06-11,NA,NA,"Lake"
2011-06-12,391.9,36.4,"Lake"
2011-06-13,310.1,195,"Lake"
2011-06-14,NA,NA,"Lake"
2011-06-15,398.6,325.7,"Lake"
2011-06-16,496.9,73.5,"Lake"
2011-06-17,576.3,250.3,"Lake"
2011-06-18,516.6,102.2,"Lake"
2011-06-19,400.7,20.6,"Lake"
2011-06-20,603.9,284.4,"Lake"
2011-06-21,NA,NA,"Lake"
2011-06-22,NA,NA,"Lake"
2011-06-23,NA,NA,"Lake"
2011-06-24,438.3,207.6,"Lake"
2011-06-25,544.6,106.8,"Lake"
2011-06-26,299.5,75.1,"Lake"
2011-06-27,444.6,215.5,"Lake"
2011-06-28,436,178.2,"Lake"
2011-06-29,485,53.7,"Lake"
2011-06-30,526.5,70.7,"Lake"
2011-07-01,NA,NA,"Lake"
2011-07-02,312,0,"Lake"
2011-07-03,490.8,273.6,"Lake"
2011-07-04,436,154.4,"Lake"
2011-07-05,566.5,130.4,"Lake"
2011-07-06,492.9,316.2,"Lake"
2011-07-07,477.7,229.8,"Lake"
2011-07-08,333.7,324.5,"Lake"
2011-07-09,444.4,396.9,"Lake"
2011-07-10,342.1,121.9,"Lake"
2011-07-11,676.1,190.5,"Lake"
2011-07-12,403.6,436,"Lake"
2011-07-13,503.9,259.7,"Lake"
2011-07-14,NA,NA,"Lake"
2011-07-15,335.4,229.2,"Lake"
2011-07-16,565.1,203.1,"Lake"
2011-07-17,417.5,309.9,"Lake"
2011-07-18,380.4,276.4,"Lake"
2011-07-19,450,149.3,"Lake"
2011-07-20,NA,NA,"Lake"
2011-07-21,409.3,130.2,"Lake"
2011-07-22,429.8,303,"Lake"
2011-07-23,NA,NA,"Lake"
2011-07-24,221.2,187.6,"Lake"
2011-07-25,495.6,45.6,"Lake"
2011-07-26,582.8,308.5,"Lake"
2011-07-27,510.3,302,"Lake"
2011-07-28,NA,NA,"Lake"
2011-07-29,632.7,53.1,"Lake"
2011-07-30,NA,NA,"Lake"
2011-07-31,426.7,153.2,"Lake"
2011-08-01,566.6,163.9,"Lake"
2011-08-02,NA,NA,"Lake"
2011-08-03,NA,NA,"Lake"
2011-08-04,420,81.7,"Lake"
2011-08-05,312.4,0,"Lake"
2011-08-06,395.5,255.2,"Lake"
2011-08-07,NA,NA,"Lake"
2011-08-08,441.2,179.9,"Lake"
2011-08-09,302,54.4,"Lake"
2011-08-10,NA,NA,"Lake"
2011-08-11,388.9,158.1,"Lake"
2011-08-12,404.3,314.8,"Lake"
2011-08-13,383.8,163.7,"Lake"
2011-08-14,348.1,117.7,"Lake"
2011-08-15,389.9,141.7,"Lake"
2011-08-16,NA,NA,"Lake"
2011-08-17,440.9,115.8,"Lake"
2011-08-18,340.1,192.8,"Lake"
2011-08-19,390,138.9,"Lake"
2011-08-20,NA,NA,"Lake"
2011-08-21,332,283.8,"Lake"
2011-08-22,512.5,23.4,"Lake"
2011-08-23,376.5,124.9,"Lake"
